partId,name,type,image,price,manufacturer,partNum,createdAt,updatedAt
1516,Asus DUAL GeForce RTX 4060 Ti 8 GB Video Card (DUAL-RTX4060TI-8G-WHITE),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/fbd300f50f35a32e76d1d9d7ab2b618d.256p.jpg,399.99,Asus,DUAL-RTX4060TI-8G-WHITE,11/27/2024 10:34,11/27/2024 10:34
1517,Asus TUF GAMING GeForce RTX 4060 Ti 8 GB Video Card (TUF-RTX4060TI-8G-GAMING),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/39c32f586da27b4f4425a401b3ec8a2f.256p.jpg,449.99,Asus,TUF-RTX4060TI-8G-GAMING,11/27/2024 10:34,11/27/2024 10:34
1518,Asus TUF GAMING OC GeForce RTX 4070 Ti SUPER 16 GB Video Card (tuf-rtx4070tis-o16g-gaming),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/b0789be09cf15d356b010a73a7d3c96f.256p.jpg,849,Asus,tuf-rtx4070tis-o16g-gaming,11/27/2024 10:34,11/27/2024 10:34
1519,Asus DUAL EVO OC GeForce RTX 4070 SUPER 12 GB Video Card (dual-rtx4070s-o12g-evo),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/b2e522aaaed5220303baa80de9668e15.256p.jpg,599.97,Asus,dual-rtx4070s-o12g-evo,11/27/2024 10:34,11/27/2024 10:34
1520,Asus TUF GAMING OC GeForce RTX 4070 Ti SUPER 16 GB Video Card (tuf-rtx4070tis-o16g-white-gaming),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/652bd2f511cbffe1617d2d220838ed73.256p.jpg,899.99,Asus,tuf-rtx4070tis-o16g-white-gaming,11/27/2024 10:34,11/27/2024 10:34
1521,Asus TUF GAMING OC GeForce RTX 4070 SUPER 12 GB Video Card (tuf-rtx4070s-o12g-gaming),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/b3138b2ece12ad6871ac1d8037f07942.256p.jpg,649,Asus,tuf-rtx4070s-o12g-gaming,11/27/2024 10:34,11/27/2024 10:34
1522,Asus ProArt OC GeForce RTX 4070 Ti SUPER 16 GB Video Card (proart-rtx4070tis-o16g),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/69fec715a7bc3aedab7b22b45234e1f3.256p.jpg,854,Asus,proart-rtx4070tis-o16g,11/27/2024 10:34,11/27/2024 10:34
1523,Asus ROG STRIX GAMING OC GeForce RTX 4070 Ti SUPER 16 GB Video Card (rog-strix-rtx4070tis-o16g-gaming),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/e51fdeeb27631bd4f6d7b744ba34a0c0.256p.jpg,949.99,Asus,rog-strix-rtx4070tis-o16g-gaming,11/27/2024 10:34,11/27/2024 10:34
1524,Asus DUAL OC GeForce RTX 4070 12 GB Video Card (dual-rtx4070-o12g-white),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/704d58fa45fdd33c35495cbc1dcbac18.256p.jpg,799.9,Asus,dual-rtx4070-o12g-white,11/27/2024 10:34,11/27/2024 10:34
1525,Asus DUAL OC GeForce RTX 4070 Ti SUPER 16 GB Video Card (DUAL-RTX4070TIS-O16G),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/879a305750f0eba741c0d4bf7df466bb.256p.jpg,799.99,Asus,DUAL-RTX4070TIS-O16G,11/27/2024 10:34,11/27/2024 10:34
1526,Asus DUAL OC GeForce RTX 4070 SUPER 12 GB Video Card (dual-rtx4070s-o12g-white),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/58b4359f149aa13e40cdf947007981a2.256p.jpg,619,Asus,dual-rtx4070s-o12g-white,11/27/2024 10:34,11/27/2024 10:34
1527,Asus DUAL EVO OC GeForce RTX 4070 12 GB Video Card (DUAL-RTX4070-O12G-EVO),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/7e3d71cd5232b07103158642f38dc071.256p.jpg,559.99,Asus,DUAL-RTX4070-O12G-EVO,11/27/2024 10:34,11/27/2024 10:34
1528,Asus PRIME OC GeForce RTX 4070 SUPER 12 GB Video Card (prime-rtx4070s-o12g),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/441e75bd02bf5194b681c80531115157.256p.jpg,589.99,Asus,prime-rtx4070s-o12g,11/27/2024 10:34,11/27/2024 10:34
1529,Asus ProArt OC GeForce RTX 4070 SUPER 12 GB Video Card (proart-rtx4070s-o12g),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/2419b8def5246e2210b907ef3487caa8.256p.jpg,609.99,Asus,proart-rtx4070s-o12g,11/27/2024 10:34,11/27/2024 10:34
1530,Asus TUF GAMING OC GeForce RTX 4070 Ti 12 GB Video Card (TUF-RTX4070TI-O12G-GAMING),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/715f2901c5912c64e515a0a82226d20e.256p.jpg,949.75,Asus,TUF-RTX4070TI-O12G-GAMING,11/27/2024 10:34,11/27/2024 10:34
1531,Asus ROG STRIX GAMING OC GeForce RTX 4070 SUPER 12 GB Video Card (rog-strix-rtx4070s-o12g-gaming),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/a718e8d3b3944588e7b8da5fd4ad11d3.256p.jpg,719.99,Asus,rog-strix-rtx4070s-o12g-gaming,11/27/2024 10:34,11/27/2024 10:34
1532,Asus DUAL EVO OC GeForce RTX 4070 12 GB Video Card (DUAL-RTX4070-O12G-EVO-WHITE),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/a730b93a92658b1493e1a6437d264707.256p.jpg,569.99,Asus,DUAL-RTX4070-O12G-EVO-WHITE,11/27/2024 10:34,11/27/2024 10:34
1533,Asus DUAL OC GeForce RTX 4070 SUPER 12 GB Video Card (dual-rtx4070s-o12g),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/893108b2bc445db992e277a36594ff07.256p.jpg,699.99,Asus,dual-rtx4070s-o12g,11/27/2024 10:34,11/27/2024 10:34
1534,Asus DUAL EVO GeForce RTX 4070 SUPER 12 GB Video Card (dual-rtx4070s-12g-evo),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/dd882a7ed951966076e41d399acd5af1.256p.jpg,599.99,Asus,dual-rtx4070s-12g-evo,11/27/2024 10:34,11/27/2024 10:34
1535,Asus ProArt OC GeForce RTX 4070 12 GB Video Card (PROART-RTX4070-O12G),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/bd828982e44864f6ba62be2525e4f6ec.256p.jpg,629.99,Asus,PROART-RTX4070-O12G,11/27/2024 10:34,11/27/2024 10:34
1536,Asus TUF GAMING GeForce RTX 4080 SUPER 16 GB Video Card (tuf-rtx4080s-16g-gaming),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/4aea17ad419ee3bf159a407dc643aa80.256p.jpg,1164.55,Asus,tuf-rtx4080s-16g-gaming,11/27/2024 10:34,11/27/2024 10:34
1537,Asus ProArt OC GeForce RTX 4080 SUPER 16 GB Video Card (proart-rtx4080s-o16g),Video Card,https://m.media-amazon.com/images/I/31G+EHZzqOL.jpg,1149.97,Asus,proart-rtx4080s-o16g,11/27/2024 10:34,11/27/2024 10:34
1538,Asus ROG STRIX GAMING OC GeForce RTX 4080 SUPER 16 GB Video Card (rog-strix-rtx4080s-o16g-gaming),Video Card,https://m.media-amazon.com/images/I/418omsvwGJL.jpg,1249.99,Asus,rog-strix-rtx4080s-o16g-gaming,11/27/2024 10:34,11/27/2024 10:34
1539,Asus TUF GAMING OC GeForce RTX 4080 SUPER 16 GB Video Card (tuf-rtx4080s-o16g-gaming),Video Card,https://m.media-amazon.com/images/I/414HBcgSZPL.jpg,1099.99,Asus,tuf-rtx4080s-o16g-gaming,11/27/2024 10:34,11/27/2024 10:34
1540,Asus ROG STRIX GAMING OC GeForce RTX 4080 SUPER 16 GB Video Card (rog-strix-rtx4080s-o16g-white),Video Card,https://m.media-amazon.com/images/I/41kAmUfffEL.jpg,1349.99,Asus,rog-strix-rtx4080s-o16g-white,11/27/2024 10:34,11/27/2024 10:34
1541,Asus ROG STRIX GAMING GeForce RTX 4080 SUPER 16 GB Video Card (rog-strix-rtx4080s-16g-white),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/8d5476087b6827537c9172be1e7e1f38.256p.jpg,1289.99,Asus,rog-strix-rtx4080s-16g-white,11/27/2024 10:34,11/27/2024 10:34
1542,Asus ROG STRIX GAMING GeForce RTX 4080 SUPER 16 GB Video Card (rog-strix-rtx4080s-16g-gaming),Video Card,https://m.media-amazon.com/images/I/418omsvwGJL.jpg,1199.99,Asus,rog-strix-rtx4080s-16g-gaming,11/27/2024 10:34,11/27/2024 10:34
1543,Asus TUF GAMING GeForce RTX 4080 16 GB Video Card (TUF-RTX4080-16G-GAMING),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/0c4f932e961917b184da3e46860d39a4.256p.jpg,1349.9,Asus,TUF-RTX4080-16G-GAMING,11/27/2024 10:34,11/27/2024 10:34
1544,Asus TUF GAMING OC GeForce RTX 4080 16 GB Video Card (TUF-RTX4080-O16G-GAMING),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/dd49ee66863b7b02f3edff445066ff35.256p.jpg,1349,Asus,TUF-RTX4080-O16G-GAMING,11/27/2024 10:34,11/27/2024 10:34
1545,Asus ProArt OC GeForce RTX 4080 16 GB Video Card (PROART-RTX4080-O16G),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/42cdb1567156cc6de67a48a510d6937a.256p.jpg,1359,Asus,PROART-RTX4080-O16G,11/27/2024 10:34,11/27/2024 10:34
1546,Asus Noctua OC GeForce RTX 4080 16 GB Video Card (RTX4080-O16G-NOCTUA),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/3ff34a91dc71fbbbb4e091f03a164cf9.256p.jpg,2395,Asus,RTX4080-O16G-NOCTUA,11/27/2024 10:34,11/27/2024 10:34
1547,Asus ROG STRIX GAMING GeForce RTX 4080 16 GB Video Card (ROG-STRIX-RTX4080-16G-GAMING),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/7c41427f382e659e32b33601e6eb29f6.256p.jpg,1950,Asus,ROG-STRIX-RTX4080-16G-GAMING,11/27/2024 10:34,11/27/2024 10:34
1548,Asus ROG STRIX GAMING OC GeForce RTX 4090 24 GB Video Card (ROG-STRIX-RTX4090-O24G-GAMING),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/59c719f5155104671c66994cc7d85c96.256p.jpg,3508.98,Asus,ROG-STRIX-RTX4090-O24G-GAMING,11/27/2024 10:34,11/27/2024 10:34
1549,Asus ROG STRIX GAMING OC GeForce RTX 4090 24 GB Video Card (rog-strix-rtx4090-o24g-white),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/2aab4ec16f5be8f6d95d1e5848c2d9be.256p.jpg,3291.23,Asus,rog-strix-rtx4090-o24g-white,11/27/2024 10:34,11/27/2024 10:34
1550,Asus TUF GAMING OC GeForce RTX 4090 24 GB Video Card (TUF-RTX4090-O24G-GAMING),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/7e2aecad10e5dcbe518f82a9e8dc64c3.256p.jpg,1959.99,Asus,TUF-RTX4090-O24G-GAMING,11/27/2024 10:34,11/27/2024 10:34
1551,Asus TUF Gaming OG OC GeForce RTX 4090 24 GB Video Card (TUF-RTX4090-O24G-OG-GAMING),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/5627d33ce83204c929f81273e6a7a5f0.256p.jpg,1979.97,Asus,TUF-RTX4090-O24G-OG-GAMING,11/27/2024 10:34,11/27/2024 10:34
1552,Asus ROG STRIX OC EVA-02 GeForce RTX 4090 24 GB Video Card (ROG-STRIX-RTX4090-O24G-EVA-02-EDITION),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/bd7de150d50651c4f1dc277872a89e00.256p.jpg,4499.97,Asus,ROG-STRIX-RTX4090-O24G-EVA-02-EDITION,11/27/2024 10:34,11/27/2024 10:34
1553,Asus ROG STRIX GAMING GeForce RTX 4090 24 GB Video Card (rog-strix-rtx4090-24g-white),Video Card,https://m.media-amazon.com/images/I/415yS+wBEoL.jpg,2699.99,Asus,rog-strix-rtx4090-24g-white,11/27/2024 10:34,11/27/2024 10:34
1554,Asus ROG STRIX GAMING GeForce RTX 4090 24 GB Video Card (ROG-STRIX-RTX4090-24G-GAMING),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/e342857644f0e5011919f408923aef52.256p.jpg,2549.98,Asus,ROG-STRIX-RTX4090-24G-GAMING,11/27/2024 10:34,11/27/2024 10:34
1555,Asus TUF GAMING GeForce RTX 4090 24 GB Video Card (TUF-RTX4090-24G-GAMING),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/0121340ca3f17110317c1061c4ac3288.256p.jpg,2349,Asus,TUF-RTX4090-24G-GAMING,11/27/2024 10:34,11/27/2024 10:34
1556,Asus TUF Gaming OG GeForce RTX 4090 24 GB Video Card (TUF-RTX4090-24G-OG-GAMING),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/fde2a13aa35667734c5ef8c845b41c04.256p.jpg,2499,Asus,TUF-RTX4090-24G-OG-GAMING,11/27/2024 10:34,11/27/2024 10:34
1557,Gigabyte WINDFORCE OC GeForce RTX 4060 8 GB Video Card (GV-N4060WF2OC-8GD),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/1e3e35590c40b7b20e6910ecea2ae02a.256p.jpg,289.95,Gigabyte,GV-N4060WF2OC-8GD,11/27/2024 10:34,11/27/2024 10:34
1558,Gigabyte AERO OC GeForce RTX 4060 8 GB Video Card (GV-N4060AERO OC-8GD),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/13a70d0303a8922898892321f6b35104.256p.jpg,309.97,Gigabyte,GV-N4060AERO OC-8GD,11/27/2024 10:34,11/27/2024 10:34
1559,Gigabyte EAGLE GeForce RTX 4060 Ti 8 GB Video Card (GV-N406TEAGLE-8GD),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/80f174eea93a4a0981c63721c9a9805d.256p.jpg,399,Gigabyte,GV-N406TEAGLE-8GD,11/27/2024 10:34,11/27/2024 10:34
1560,Gigabyte GAMING OC GeForce RTX 4060 8 GB Video Card (GV-N4060GAMING OC-8GD),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/9bc689ba5a601912c79820c23bab4acf.256p.jpg,284.97,Gigabyte,GV-N4060GAMING OC-8GD,11/27/2024 10:34,11/27/2024 10:34
1561,Gigabyte EAGLE OC GeForce RTX 4060 8 GB Video Card (GV-N4060EAGLE OC-8GD),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/599248961c2110a8e3b0f5f462749c98.256p.jpg,294.97,Gigabyte,GV-N4060EAGLE OC-8GD,11/27/2024 10:34,11/27/2024 10:34
1562,Gigabyte WINDFORCE OC GeForce RTX 4060 Ti 16 GB Video Card (GV-N406TWF2OC-16GD),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/3b8c91b92f2b15d38ef4e8318bcfca41.256p.jpg,449.99,Gigabyte,GV-N406TWF2OC-16GD,11/27/2024 10:34,11/27/2024 10:34
1563,Gigabyte WINDFORCE OC GeForce RTX 4060 Ti 8 GB Video Card (GV-N406TWF2OC-8GD),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/050586f40a7a932dc0fc3060d8c227e8.256p.jpg,384.99,Gigabyte,GV-N406TWF2OC-8GD,11/27/2024 10:34,11/27/2024 10:34
1564,Gigabyte EAGLE OC ICE GeForce RTX 4060 Ti 8 GB Video Card (GV-N406TEAGLEOC ICE-8GD),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/a798a75267ebc7948cac30e11597e864.256p.jpg,399,Gigabyte,GV-N406TEAGLEOC ICE-8GD,11/27/2024 10:34,11/27/2024 10:34
1565,Gigabyte OC Low Profile GeForce RTX 4060 8 GB Video Card (GV-N4060OC-8GL),Video Card,https://m.media-amazon.com/images/I/31Hn9FqL3qL.jpg,319.85,Gigabyte,GV-N4060OC-8GL,11/27/2024 10:34,11/27/2024 10:34
1566,Gigabyte AERO OC GeForce RTX 4060 Ti 8 GB Video Card (GV-N406TAERO OC-8GD),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/b4c4ffffc904f8a47896771fefea5482.256p.jpg,724.95,Gigabyte,GV-N406TAERO OC-8GD,11/27/2024 10:34,11/27/2024 10:34
1567,Gigabyte EAGLE OC ICE GeForce RTX 4060 8 GB Video Card (GV-N4060EAGLEOC ICE-8GD),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/15504285eeb9ca56b9b8217388e0f5f3.256p.jpg,309.99,Gigabyte,GV-N4060EAGLEOC ICE-8GD,11/27/2024 10:34,11/27/2024 10:34
1568,Gigabyte GAMING OC GeForce RTX 4060 Ti 16 GB Video Card (GV-N406TGAMING OC-16GD),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/a4d41c64413eab8277131985a30a4f35.256p.jpg,479.99,Gigabyte,GV-N406TGAMING OC-16GD,11/27/2024 10:34,11/27/2024 10:34
1569,Gigabyte AERO OC GeForce RTX 4060 Ti 16 GB Video Card (GV-N406TAERO OC-16GD),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/74ba804e405ff07c2b2da34e9f4add49.256p.jpg,750.79,Gigabyte,GV-N406TAERO OC-16GD,11/27/2024 10:34,11/27/2024 10:34
1570,Gigabyte GAMING OC GeForce RTX 4060 Ti 8 GB Video Card (GV-N406TGAMING OC-8GD),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/7e27a795e1919aa8e6bc932fc1b6dd3d.256p.jpg,409.97,Gigabyte,GV-N406TGAMING OC-8GD,11/27/2024 10:34,11/27/2024 10:34
1571,Gigabyte EAGLE OC GeForce RTX 4060 Ti 8 GB Video Card (GV-N406TEAGLE OC-8GD),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/13fe3026b638fc022a6f4fb516e84123.256p.jpg,409.99,Gigabyte,GV-N406TEAGLE OC-8GD,11/27/2024 10:34,11/27/2024 10:34
1572,Gigabyte AORUS ELITE GeForce RTX 4060 8 GB Video Card (GV-N4060AORUS E-8GD),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/d9a931970207e660d028ac68574d7c9a.256p.jpg,653.78,Gigabyte,GV-N4060AORUS E-8GD,11/27/2024 10:34,11/27/2024 10:34
1573,Gigabyte WINDFORCE OC GeForce RTX 4070 SUPER 12 GB Video Card (GV-N407SWF3OC-12GD),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/c17472cd578b7847c10089750b161a2f.256p.jpg,599.97,Gigabyte,GV-N407SWF3OC-12GD,11/27/2024 10:34,11/27/2024 10:34
1574,Gigabyte WINDFORCE OC GeForce RTX 4070 Ti SUPER 16 GB Video Card (GV-N407TSWF3OC-16GD),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/6b90f36fbe6c1408ac40ab85c762807c.256p.jpg,799.99,Gigabyte,GV-N407TSWF3OC-16GD,11/27/2024 10:34,11/27/2024 10:34
1575,Gigabyte WINDFORCE OC GeForce RTX 4070 12 GB Video Card (GV-N4070WF3OC-12GD),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/772cce097c55469671a0d75ea4aca83a.256p.jpg,549.99,Gigabyte,GV-N4070WF3OC-12GD,11/27/2024 10:34,11/27/2024 10:34
1576,Gigabyte AERO OC GeForce RTX 4070 SUPER 12 GB Video Card (GV-N407SAERO OC-12GD),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/c27286c67afd39d56341cb4ee563d82c.256p.jpg,669.97,Gigabyte,GV-N407SAERO OC-12GD,11/27/2024 10:34,11/27/2024 10:34
1577,Gigabyte GAMING OC GeForce RTX 4070 SUPER 12 GB Video Card (GV-N407SGAMING OC-12GD),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/7af0232b466fe8d91b97fe92f295bb74.256p.jpg,629.97,Gigabyte,GV-N407SGAMING OC-12GD,11/27/2024 10:34,11/27/2024 10:34
1578,Gigabyte AERO OC GeForce RTX 4070 Ti SUPER 16 GB Video Card (GV-N407TSAERO OC-16GD),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/f5021f8344ea235caee2c95fbae13141.256p.jpg,849.99,Gigabyte,GV-N407TSAERO OC-16GD,11/27/2024 10:34,11/27/2024 10:34
1579,Gigabyte EAGLE OC ICE GeForce RTX 4070 SUPER 12 GB Video Card (GV-N407SEAGLEOC ICE-12GD),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/f0b04e3b293779fc34e9265381c8995a.256p.jpg,629.99,Gigabyte,GV-N407SEAGLEOC ICE-12GD,11/27/2024 10:34,11/27/2024 10:34
1580,Gigabyte WINDFORCE MAX OC GeForce RTX 4070 Ti SUPER 16 GB Video Card (GV-N407TSWF3MAX OC-16GD),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/0377f6f82fd2b188f6bd0acc5d4b1453.256p.jpg,769.99,Gigabyte,GV-N407TSWF3MAX OC-16GD,11/27/2024 10:34,11/27/2024 10:34
1581,Gigabyte GAMING OC GeForce RTX 4070 Ti SUPER 16 GB Video Card (GV-N407TSGAMING OC-16GD),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/48442f8c8fbd8c99a99c7b037c7eba39.256p.jpg,809,Gigabyte,GV-N407TSGAMING OC-16GD,11/27/2024 10:34,11/27/2024 10:34
1582,Gigabyte WINDFORCE OC V2 GeForce RTX 4070 12 GB Video Card (GV-N4070WF3OCV2-12GD),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/9a80127d7dbcbaba153dc33dacca11d5.256p.jpg,539.99,Gigabyte,GV-N4070WF3OCV2-12GD,11/27/2024 10:34,11/27/2024 10:34
1583,Gigabyte EAGLE OC GeForce RTX 4070 SUPER 12 GB Video Card (GV-N407SEAGLE OC-12GD),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/a874baac410c902e21af01fa5ec03e70.256p.jpg,619.97,Gigabyte,GV-N407SEAGLE OC-12GD,11/27/2024 10:34,11/27/2024 10:34
1584,Gigabyte EAGLE OC GeForce RTX 4070 Ti SUPER 16 GB Video Card (GV-N407TSEAGLE OC-16GD),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/aced16fceb1de435048ce4911b9a33e8.256p.jpg,809.99,Gigabyte,GV-N407TSEAGLE OC-16GD,11/27/2024 10:34,11/27/2024 10:34
1585,Gigabyte GAMING OC GeForce RTX 4070 Ti 12 GB Video Card (GV-N407TGAMING OC-12GD),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/5301cc33eda5a34bf381211c2876dda8.256p.jpg,963.99,Gigabyte,GV-N407TGAMING OC-12GD,11/27/2024 10:34,11/27/2024 10:34
1586,Gigabyte EAGLE OC ICE GeForce RTX 4070 Ti SUPER 16 GB Video Card (GV-N407TSEAGLEOC ICE-16GD),Video Card,https://m.media-amazon.com/images/I/31FdDQT8PmL.jpg,1085.74,Gigabyte,GV-N407TSEAGLEOC ICE-16GD,11/27/2024 10:34,11/27/2024 10:34
1587,Gigabyte AERO OC V2 GeForce RTX 4070 Ti 12 GB Video Card (GV-N407TAERO OCV2-12GD),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/ec4e5b83b2dc4d263aa5401f66b3dbce.256p.jpg,1029,Gigabyte,GV-N407TAERO OCV2-12GD,11/27/2024 10:34,11/27/2024 10:34
1588,Gigabyte AORUS MASTER GeForce RTX 4070 Ti SUPER 16 GB Video Card (GV-N407TSAORUS M-16GD),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/4be4eb199a2e917d74d1393af944645d.256p.jpg,1488.82,Gigabyte,GV-N407TSAORUS M-16GD,11/27/2024 10:34,11/27/2024 10:34
1589,Gigabyte AORUS MASTER GeForce RTX 4070 SUPER 12 GB Video Card (GV-N407SAORUS M-12GD),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/fa2affe890c6946afbee62a0d73afa2c.256p.jpg,952.43,Gigabyte,GV-N407SAORUS M-12GD,11/27/2024 10:34,11/27/2024 10:34
1590,Gigabyte WINDFORCE V2 GeForce RTX 4080 SUPER 16 GB Video Card (GV-N408SWF3V2-16GD),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/906bb4342e5338eb27a11a439afe80ff.256p.jpg,999.97,Gigabyte,GV-N408SWF3V2-16GD,11/27/2024 10:34,11/27/2024 10:34
1591,Gigabyte AERO OC GeForce RTX 4080 SUPER 16 GB Video Card (GV-N408SAERO OC-16GD),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/fb4b3f674308cadaf9c8a1f266cacbd2.256p.jpg,1099.97,Gigabyte,GV-N408SAERO OC-16GD,11/27/2024 10:34,11/27/2024 10:34
1592,Gigabyte GAMING OC GeForce RTX 4080 SUPER 16 GB Video Card (GV-N408SGAMING OC-16GD),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/f0d37d31e138d2bcf9d924fc91417dc8.256p.jpg,1079.97,Gigabyte,GV-N408SGAMING OC-16GD,11/27/2024 10:34,11/27/2024 10:34
1593,Gigabyte GAMING OC GeForce RTX 4080 16 GB Video Card (GV-N4080GAMING OC-16GD),Video Card,https://m.media-amazon.com/images/I/41XrvdVm3nL.jpg,1329,Gigabyte,GV-N4080GAMING OC-16GD,11/27/2024 10:34,11/27/2024 10:34
1594,Gigabyte AORUS XTREME ICE GeForce RTX 4080 SUPER 16 GB Video Card (GV-N408SAORUSX ICE-16GD),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/718804dffcc80fdd1a39de700a4c4ddf.256p.jpg,2599.98,Gigabyte,GV-N408SAORUSX ICE-16GD,11/27/2024 10:34,11/27/2024 10:34
1595,Gigabyte WINDFORCE GeForce RTX 4080 16 GB Video Card (GV-N4080WF3-16GD),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/67f675c5141aaf26a1ada2936e2b66be.256p.jpg,1249,Gigabyte,GV-N4080WF3-16GD,11/27/2024 10:34,11/27/2024 10:34
1596,Gigabyte EAGLE GeForce RTX 4080 16 GB Video Card (GV-N4080EAGLE-16GD),Video Card,https://m.media-amazon.com/images/I/41kPbid2wiL.jpg,1229.9,Gigabyte,GV-N4080EAGLE-16GD,11/27/2024 10:34,11/27/2024 10:34
1597,Gigabyte GAMING OC GeForce RTX 4090 24 GB Video Card (GV-N4090GAMING OC-24GD),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/a2b379f45c9a469f67e9d1118193a4ca.256p.jpg,1919.98,Gigabyte,GV-N4090GAMING OC-24GD,11/27/2024 10:34,11/27/2024 10:34
1598,Gigabyte AERO OC GeForce RTX 4090 24 GB Video Card (GV-N4090AERO OC-24GD),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/a25961e84add544b57a2ed34d35b06cf.256p.jpg,2399,Gigabyte,GV-N4090AERO OC-24GD,11/27/2024 10:34,11/27/2024 10:34
1599,Gigabyte WINDFORCE GeForce RTX 4090 24 GB Video Card (GV-N4090WF3-24GD),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/9a284de0d4b02e129305b617ec408a4f.256p.jpg,2594.98,Gigabyte,GV-N4090WF3-24GD,11/27/2024 10:34,11/27/2024 10:34
1600,Gigabyte WINDFORCE V2 GeForce RTX 4090 24 GB Video Card (GV-N4090WF3V2-24GD),Video Card,https://cdna.pcpartpicker.com/static/forever/images/product/c83c2f258bcfbcbff0f716502f355d3f.256p.jpg,2399.98,Gigabyte,GV-N4090WF3V2-24GD,11/27/2024 10:34,11/27/2024 10:34
