memorySpeedId,motherboardId,memorySpeed,createdAt,updatedAt
5595,415,DDR4-3333,11/25/2024 23:39,11/25/2024 23:39
5596,415,DDR4-3400,11/25/2024 23:39,11/25/2024 23:39
5597,415,DDR4-3466,11/25/2024 23:39,11/25/2024 23:39
5598,415,DDR4-3600,11/25/2024 23:39,11/25/2024 23:39
5599,415,DDR4-3733,11/25/2024 23:39,11/25/2024 23:39
5600,415,DDR4-3800,11/25/2024 23:39,11/25/2024 23:39
5601,415,DDR4-3866,11/25/2024 23:39,11/25/2024 23:39
5602,415,DDR4-4000,11/25/2024 23:39,11/25/2024 23:39
5603,415,DDR4-4266,11/25/2024 23:39,11/25/2024 23:39
5604,415,DDR4-4400,11/25/2024 23:39,11/25/2024 23:39
5605,415,DDR4-4600,11/25/2024 23:39,11/25/2024 23:39
5606,415,DDR4-4733,11/25/2024 23:39,11/25/2024 23:39
5607,416,DDR4-2133,11/25/2024 23:39,11/25/2024 23:39
5608,416,DDR4-2400,11/25/2024 23:39,11/25/2024 23:39
5609,416,DDR4-2666,11/25/2024 23:39,11/25/2024 23:39
5610,416,DDR4-2933,11/25/2024 23:39,11/25/2024 23:39
5611,416,DDR4-3200,11/25/2024 23:39,11/25/2024 23:39
5612,416,DDR4-3400,11/25/2024 23:39,11/25/2024 23:39
5613,416,DDR4-3466,11/25/2024 23:39,11/25/2024 23:39
5614,416,DDR4-3600,11/25/2024 23:39,11/25/2024 23:39
5615,416,DDR4-3733,11/25/2024 23:39,11/25/2024 23:39
5616,416,DDR4-3866,11/25/2024 23:39,11/25/2024 23:39
5617,416,DDR4-4000,11/25/2024 23:39,11/25/2024 23:39
5618,416,DDR4-4133,11/25/2024 23:39,11/25/2024 23:39
5619,416,DDR4-4266,11/25/2024 23:39,11/25/2024 23:39
5620,416,DDR4-4400,11/25/2024 23:39,11/25/2024 23:39
5621,416,DDR4-4600,11/25/2024 23:39,11/25/2024 23:39
5622,416,DDR4-4733,11/25/2024 23:39,11/25/2024 23:39
5623,417,DDR4-2133,11/25/2024 23:39,11/25/2024 23:39
5624,417,DDR4-2400,11/25/2024 23:39,11/25/2024 23:39
5625,417,DDR4-2666,11/25/2024 23:39,11/25/2024 23:39
5626,417,DDR4-2933,11/25/2024 23:39,11/25/2024 23:39
5627,417,DDR4-3200,11/25/2024 23:39,11/25/2024 23:39
5628,417,DDR4-3300,11/25/2024 23:39,11/25/2024 23:39
5629,417,DDR4-3333,11/25/2024 23:39,11/25/2024 23:39
5630,417,DDR4-3400,11/25/2024 23:39,11/25/2024 23:39
5631,417,DDR4-3466,11/25/2024 23:39,11/25/2024 23:39
5632,417,DDR4-3600,11/25/2024 23:39,11/25/2024 23:39
5633,417,DDR4-3800,11/25/2024 23:39,11/25/2024 23:39
5634,417,DDR4-3866,11/25/2024 23:39,11/25/2024 23:39
5635,417,DDR4-4000,11/25/2024 23:39,11/25/2024 23:39
5636,417,DDR4-4400,11/25/2024 23:39,11/25/2024 23:39
5637,417,DDR4-4600,11/25/2024 23:39,11/25/2024 23:39
5638,417,DDR4-4733,11/25/2024 23:39,11/25/2024 23:39
5639,418,DDR4-2133,11/25/2024 23:39,11/25/2024 23:39
5640,418,DDR4-2400,11/25/2024 23:39,11/25/2024 23:39
5641,418,DDR4-2666,11/25/2024 23:39,11/25/2024 23:39
5642,418,DDR4-2933,11/25/2024 23:39,11/25/2024 23:39
5643,418,DDR4-3200,11/25/2024 23:39,11/25/2024 23:39
5644,418,DDR4-3333,11/25/2024 23:39,11/25/2024 23:39
5645,418,DDR4-3600,11/25/2024 23:39,11/25/2024 23:39
5646,418,DDR4-4000,11/25/2024 23:39,11/25/2024 23:39
5647,418,DDR4-4400,11/25/2024 23:39,11/25/2024 23:39
5648,418,DDR4-4600,11/25/2024 23:39,11/25/2024 23:39
5649,418,DDR4-4866,11/25/2024 23:39,11/25/2024 23:39
5650,418,DDR4-5000,11/25/2024 23:39,11/25/2024 23:39
5651,419,DDR4-2133,11/25/2024 23:39,11/25/2024 23:39
5652,419,DDR4-2400,11/25/2024 23:39,11/25/2024 23:39
5653,419,DDR4-2666,11/25/2024 23:39,11/25/2024 23:39
5654,419,DDR4-2933,11/25/2024 23:39,11/25/2024 23:39
5655,419,DDR4-3466,11/25/2024 23:39,11/25/2024 23:39
5656,419,DDR4-3600,11/25/2024 23:39,11/25/2024 23:39
5657,420,DDR4-2133,11/25/2024 23:39,11/25/2024 23:39
5658,420,DDR4-2400,11/25/2024 23:39,11/25/2024 23:39
5659,420,DDR4-2666,11/25/2024 23:39,11/25/2024 23:39
5660,420,DDR4-2933,11/25/2024 23:39,11/25/2024 23:39
5661,420,DDR4-3200,11/25/2024 23:39,11/25/2024 23:39
5662,420,DDR4-3333,11/25/2024 23:39,11/25/2024 23:39
5663,420,DDR4-3600,11/25/2024 23:39,11/25/2024 23:39
5664,420,DDR4-4000,11/25/2024 23:39,11/25/2024 23:39
5665,420,DDR4-4400,11/25/2024 23:39,11/25/2024 23:39
5666,420,DDR4-4600,11/25/2024 23:39,11/25/2024 23:39
5667,420,DDR4-4866,11/25/2024 23:39,11/25/2024 23:39
5668,420,DDR4-5000,11/25/2024 23:39,11/25/2024 23:39
5669,421,DDR4-2133,11/25/2024 23:39,11/25/2024 23:39
5670,421,DDR4-2400,11/25/2024 23:39,11/25/2024 23:39
5671,421,DDR4-2666,11/25/2024 23:39,11/25/2024 23:39
5672,421,DDR4-2933,11/25/2024 23:39,11/25/2024 23:39
5673,421,DDR4-3200,11/25/2024 23:39,11/25/2024 23:39
5674,421,DDR4-3333,11/25/2024 23:39,11/25/2024 23:39
5675,421,DDR4-3600,11/25/2024 23:39,11/25/2024 23:39
5676,421,DDR4-4000,11/25/2024 23:39,11/25/2024 23:39
5677,421,DDR4-4400,11/25/2024 23:39,11/25/2024 23:39
5678,421,DDR4-4600,11/25/2024 23:39,11/25/2024 23:39
5679,422,DDR4-2133,11/25/2024 23:39,11/25/2024 23:39
5680,422,DDR4-2400,11/25/2024 23:39,11/25/2024 23:39
5681,422,DDR4-2666,11/25/2024 23:39,11/25/2024 23:39
5682,422,DDR4-2933,11/25/2024 23:39,11/25/2024 23:39
5683,422,DDR4-3200,11/25/2024 23:39,11/25/2024 23:39
5684,423,DDR4-2133,11/25/2024 23:39,11/25/2024 23:39
5685,423,DDR4-2400,11/25/2024 23:39,11/25/2024 23:39
5686,423,DDR4-2666,11/25/2024 23:39,11/25/2024 23:39
5687,423,DDR4-2933,11/25/2024 23:39,11/25/2024 23:39
5688,423,DDR4-3200,11/25/2024 23:39,11/25/2024 23:39
5689,423,DDR4-3333,11/25/2024 23:39,11/25/2024 23:39
5690,423,DDR4-3600,11/25/2024 23:39,11/25/2024 23:39
5691,423,DDR4-4000,11/25/2024 23:39,11/25/2024 23:39
5692,423,DDR4-4400,11/25/2024 23:39,11/25/2024 23:39
5693,423,DDR4-4600,11/25/2024 23:39,11/25/2024 23:39
5694,424,DDR4-2133,11/25/2024 23:39,11/25/2024 23:39
5695,424,DDR4-2400,11/25/2024 23:39,11/25/2024 23:39
5696,424,DDR4-2666,11/25/2024 23:39,11/25/2024 23:39
5697,424,DDR4-2933,11/25/2024 23:39,11/25/2024 23:39
5698,424,DDR4-3200,11/25/2024 23:39,11/25/2024 23:39
5699,424,DDR4-3333,11/25/2024 23:39,11/25/2024 23:39
5700,424,DDR4-3600,11/25/2024 23:39,11/25/2024 23:39
5701,424,DDR4-4000,11/25/2024 23:39,11/25/2024 23:39
5702,424,DDR4-4400,11/25/2024 23:39,11/25/2024 23:39
5703,424,DDR4-4600,11/25/2024 23:39,11/25/2024 23:39
5704,424,DDR4-4733,11/25/2024 23:39,11/25/2024 23:39
5705,425,DDR4-2133,11/25/2024 23:39,11/25/2024 23:39
5706,425,DDR4-2400,11/25/2024 23:39,11/25/2024 23:39
5707,425,DDR4-2666,11/25/2024 23:39,11/25/2024 23:39
5708,425,DDR4-2933,11/25/2024 23:39,11/25/2024 23:39
5709,425,DDR4-3200,11/25/2024 23:39,11/25/2024 23:39
5710,425,DDR4-3466,11/25/2024 23:39,11/25/2024 23:39
5711,425,DDR4-3600,11/25/2024 23:39,11/25/2024 23:39
5712,426,DDR4-2133,11/25/2024 23:39,11/25/2024 23:39
5713,426,DDR4-2400,11/25/2024 23:39,11/25/2024 23:39
5714,426,DDR4-2666,11/25/2024 23:39,11/25/2024 23:39
5715,426,DDR4-2933,11/25/2024 23:39,11/25/2024 23:39
5716,426,DDR4-3200,11/25/2024 23:39,11/25/2024 23:39
5717,426,DDR4-3466,11/25/2024 23:39,11/25/2024 23:39
5718,426,DDR4-3600,11/25/2024 23:39,11/25/2024 23:39
5719,427,DDR4-2133,11/25/2024 23:39,11/25/2024 23:39
5720,427,DDR4-2400,11/25/2024 23:39,11/25/2024 23:39
5721,427,DDR4-2666,11/25/2024 23:39,11/25/2024 23:39
5722,427,DDR4-2933,11/25/2024 23:39,11/25/2024 23:39
5723,427,DDR4-3200,11/25/2024 23:39,11/25/2024 23:39
5724,428,DDR4-2133,11/25/2024 23:39,11/25/2024 23:39
5725,428,DDR4-2400,11/25/2024 23:39,11/25/2024 23:39
5726,428,DDR4-2666,11/25/2024 23:39,11/25/2024 23:39
5727,428,DDR4-2933,11/25/2024 23:39,11/25/2024 23:39
5728,428,DDR4-3200,11/25/2024 23:39,11/25/2024 23:39
5729,428,DDR4-3300,11/25/2024 23:39,11/25/2024 23:39
5730,428,DDR4-3333,11/25/2024 23:39,11/25/2024 23:39
5731,428,DDR4-3400,11/25/2024 23:39,11/25/2024 23:39
5732,428,DDR4-3466,11/25/2024 23:39,11/25/2024 23:39
5733,428,DDR4-3600,11/25/2024 23:39,11/25/2024 23:39
5734,428,DDR4-3733,11/25/2024 23:39,11/25/2024 23:39
5735,428,DDR4-3800,11/25/2024 23:39,11/25/2024 23:39
5736,428,DDR4-3866,11/25/2024 23:39,11/25/2024 23:39
5737,428,DDR4-4000,11/25/2024 23:39,11/25/2024 23:39
5738,429,DDR4-2133,11/25/2024 23:39,11/25/2024 23:39
5739,429,DDR4-2400,11/25/2024 23:39,11/25/2024 23:39
5740,429,DDR4-2666,11/25/2024 23:39,11/25/2024 23:39
5741,429,DDR4-2933,11/25/2024 23:39,11/25/2024 23:39
5742,429,DDR4-3200,11/25/2024 23:39,11/25/2024 23:39
5743,430,DDR4-2133,11/25/2024 23:39,11/25/2024 23:39
5744,430,DDR4-2400,11/25/2024 23:39,11/25/2024 23:39
5745,430,DDR4-2666,11/25/2024 23:39,11/25/2024 23:39
5746,430,DDR4-2933,11/25/2024 23:39,11/25/2024 23:39
5747,430,DDR4-3200,11/25/2024 23:39,11/25/2024 23:39
5748,430,DDR4-3333,11/25/2024 23:39,11/25/2024 23:39
5749,430,DDR4-3600,11/25/2024 23:39,11/25/2024 23:39
5750,430,DDR4-4000,11/25/2024 23:39,11/25/2024 23:39
5751,430,DDR4-4400,11/25/2024 23:39,11/25/2024 23:39
5752,430,DDR4-4600,11/25/2024 23:39,11/25/2024 23:39
5753,430,DDR4-4733,11/25/2024 23:39,11/25/2024 23:39
5754,431,DDR4-2133,11/25/2024 23:39,11/25/2024 23:39
5755,431,DDR4-2400,11/25/2024 23:39,11/25/2024 23:39
5756,431,DDR4-2666,11/25/2024 23:39,11/25/2024 23:39
5757,431,DDR4-2933,11/25/2024 23:39,11/25/2024 23:39
5758,431,DDR4-3200,11/25/2024 23:39,11/25/2024 23:39
5759,432,DDR4-2133,11/25/2024 23:39,11/25/2024 23:39
5760,432,DDR4-2400,11/25/2024 23:39,11/25/2024 23:39
5761,432,DDR4-2666,11/25/2024 23:39,11/25/2024 23:39
5762,432,DDR4-2933,11/25/2024 23:39,11/25/2024 23:39
5763,432,DDR4-3200,11/25/2024 23:39,11/25/2024 23:39
5764,432,DDR4-3333,11/25/2024 23:39,11/25/2024 23:39
5765,432,DDR4-3600,11/25/2024 23:39,11/25/2024 23:39
5766,432,DDR4-4000,11/25/2024 23:39,11/25/2024 23:39
5767,432,DDR4-4400,11/25/2024 23:39,11/25/2024 23:39
5768,432,DDR4-4600,11/25/2024 23:39,11/25/2024 23:39
5769,432,DDR4-4866,11/25/2024 23:39,11/25/2024 23:39
5770,432,DDR4-5000,11/25/2024 23:39,11/25/2024 23:39
5771,433,DDR4-2133,11/25/2024 23:39,11/25/2024 23:39
5772,433,DDR4-2400,11/25/2024 23:39,11/25/2024 23:39
5773,433,DDR4-2666,11/25/2024 23:39,11/25/2024 23:39
5774,433,DDR4-2933,11/25/2024 23:39,11/25/2024 23:39
5775,433,DDR4-3200,11/25/2024 23:39,11/25/2024 23:39
5776,433,DDR4-3333,11/25/2024 23:39,11/25/2024 23:39
5777,433,DDR4-3600,11/25/2024 23:39,11/25/2024 23:39
5778,433,DDR4-4000,11/25/2024 23:39,11/25/2024 23:39
5779,433,DDR4-4400,11/25/2024 23:39,11/25/2024 23:39
5780,433,DDR4-4600,11/25/2024 23:39,11/25/2024 23:39
5781,433,DDR4-4733,11/25/2024 23:39,11/25/2024 23:39
5782,434,DDR4-2133,11/25/2024 23:39,11/25/2024 23:39
5783,434,DDR4-2400,11/25/2024 23:39,11/25/2024 23:39
5784,434,DDR4-2666,11/25/2024 23:39,11/25/2024 23:39
5785,434,DDR4-2933,11/25/2024 23:39,11/25/2024 23:39
5786,434,DDR4-3200,11/25/2024 23:39,11/25/2024 23:39
5787,434,DDR4-3300,11/25/2024 23:39,11/25/2024 23:39
5788,434,DDR4-3333,11/25/2024 23:39,11/25/2024 23:39
5789,434,DDR4-3400,11/25/2024 23:39,11/25/2024 23:39
5790,434,DDR4-3466,11/25/2024 23:39,11/25/2024 23:39
5791,434,DDR4-3600,11/25/2024 23:39,11/25/2024 23:39
5792,434,DDR4-3733,11/25/2024 23:39,11/25/2024 23:39
5793,434,DDR4-3800,11/25/2024 23:39,11/25/2024 23:39
5794,434,DDR4-3866,11/25/2024 23:39,11/25/2024 23:39
5795,434,DDR4-4000,11/25/2024 23:39,11/25/2024 23:39
5796,434,DDR4-4133,11/25/2024 23:39,11/25/2024 23:39
5797,434,DDR4-4266,11/25/2024 23:39,11/25/2024 23:39
5798,434,DDR4-4300,11/25/2024 23:39,11/25/2024 23:39
5799,434,DDR4-4400,11/25/2024 23:39,11/25/2024 23:39
5800,435,DDR4-2133,11/25/2024 23:39,11/25/2024 23:39
5801,435,DDR4-2400,11/25/2024 23:39,11/25/2024 23:39
5802,435,DDR4-2666,11/25/2024 23:39,11/25/2024 23:39
5803,435,DDR4-2933,11/25/2024 23:39,11/25/2024 23:39
5804,435,DDR4-3200,11/25/2024 23:39,11/25/2024 23:39
5805,435,DDR4-3300,11/25/2024 23:39,11/25/2024 23:39
5806,435,DDR4-3333,11/25/2024 23:39,11/25/2024 23:39
5807,435,DDR4-3400,11/25/2024 23:39,11/25/2024 23:39
5808,435,DDR4-3466,11/25/2024 23:39,11/25/2024 23:39
5809,435,DDR4-3600,11/25/2024 23:39,11/25/2024 23:39
5810,435,DDR4-3733,11/25/2024 23:39,11/25/2024 23:39
5811,435,DDR4-3800,11/25/2024 23:39,11/25/2024 23:39
5812,435,DDR4-3866,11/25/2024 23:39,11/25/2024 23:39
5813,435,DDR4-4000,11/25/2024 23:39,11/25/2024 23:39
5814,436,DDR4-2133,11/25/2024 23:39,11/25/2024 23:39
5815,436,DDR4-2400,11/25/2024 23:39,11/25/2024 23:39
5816,436,DDR4-2666,11/25/2024 23:39,11/25/2024 23:39
5817,436,DDR4-2933,11/25/2024 23:39,11/25/2024 23:39
5818,436,DDR4-3200,11/25/2024 23:39,11/25/2024 23:39
5819,436,DDR4-3333,11/25/2024 23:39,11/25/2024 23:39
5820,436,DDR4-3600,11/25/2024 23:39,11/25/2024 23:39
5821,436,DDR4-4000,11/25/2024 23:39,11/25/2024 23:39
5822,436,DDR4-4400,11/25/2024 23:39,11/25/2024 23:39
5823,436,DDR4-4600,11/25/2024 23:39,11/25/2024 23:39
5824,437,DDR4-2133,11/25/2024 23:39,11/25/2024 23:39
5825,437,DDR4-2400,11/25/2024 23:39,11/25/2024 23:39
5826,437,DDR4-2666,11/25/2024 23:39,11/25/2024 23:39
5827,437,DDR4-2933,11/25/2024 23:39,11/25/2024 23:39
5828,437,DDR4-3200,11/25/2024 23:39,11/25/2024 23:39
5829,437,DDR4-3333,11/25/2024 23:39,11/25/2024 23:39
5830,437,DDR4-3600,11/25/2024 23:39,11/25/2024 23:39
5831,437,DDR4-4000,11/25/2024 23:39,11/25/2024 23:39
5832,437,DDR4-4400,11/25/2024 23:39,11/25/2024 23:39
5833,437,DDR4-4600,11/25/2024 23:39,11/25/2024 23:39
5834,438,DDR4-2133,11/25/2024 23:39,11/25/2024 23:39
5835,438,DDR4-2400,11/25/2024 23:39,11/25/2024 23:39
5836,438,DDR4-2666,11/25/2024 23:39,11/25/2024 23:39
5837,438,DDR4-2933,11/25/2024 23:39,11/25/2024 23:39
5838,438,DDR4-3200,11/25/2024 23:39,11/25/2024 23:39
5839,438,DDR4-3300,11/25/2024 23:39,11/25/2024 23:39
5840,438,DDR4-3333,11/25/2024 23:39,11/25/2024 23:39
5841,438,DDR4-3400,11/25/2024 23:39,11/25/2024 23:39
5842,438,DDR4-3466,11/25/2024 23:39,11/25/2024 23:39
5843,438,DDR4-3600,11/25/2024 23:39,11/25/2024 23:39
5844,438,DDR4-3733,11/25/2024 23:39,11/25/2024 23:39
5845,438,DDR4-3800,11/25/2024 23:39,11/25/2024 23:39
5846,438,DDR4-3866,11/25/2024 23:39,11/25/2024 23:39
5847,438,DDR4-4000,11/25/2024 23:39,11/25/2024 23:39
5848,439,DDR4-2133,11/25/2024 23:39,11/25/2024 23:39
5849,439,DDR4-2400,11/25/2024 23:39,11/25/2024 23:39
5850,439,DDR4-2666,11/25/2024 23:39,11/25/2024 23:39
5851,439,DDR4-2933,11/25/2024 23:39,11/25/2024 23:39
5852,439,DDR4-3200,11/25/2024 23:39,11/25/2024 23:39
5853,439,DDR4-3300,11/25/2024 23:39,11/25/2024 23:39
5854,439,DDR4-3333,11/25/2024 23:39,11/25/2024 23:39
5855,439,DDR4-3400,11/25/2024 23:39,11/25/2024 23:39
5856,439,DDR4-3466,11/25/2024 23:39,11/25/2024 23:39
5857,439,DDR4-3600,11/25/2024 23:39,11/25/2024 23:39
5858,439,DDR4-3733,11/25/2024 23:39,11/25/2024 23:39
5859,439,DDR4-3800,11/25/2024 23:39,11/25/2024 23:39
5860,439,DDR4-3866,11/25/2024 23:39,11/25/2024 23:39
5861,439,DDR4-4000,11/25/2024 23:39,11/25/2024 23:39
5862,439,DDR4-4133,11/25/2024 23:39,11/25/2024 23:39
5863,439,DDR4-4266,11/25/2024 23:39,11/25/2024 23:39
5864,439,DDR4-4300,11/25/2024 23:39,11/25/2024 23:39
5865,439,DDR4-4400,11/25/2024 23:39,11/25/2024 23:39
5866,439,DDR4-4600,11/25/2024 23:39,11/25/2024 23:39
5867,439,DDR4-4866,11/25/2024 23:39,11/25/2024 23:39
5868,439,DDR4-5000,11/25/2024 23:39,11/25/2024 23:39
5869,439,DDR4-5100,11/25/2024 23:39,11/25/2024 23:39
5870,439,DDR4-5200,11/25/2024 23:39,11/25/2024 23:39
5871,439,DDR4-5400,11/25/2024 23:39,11/25/2024 23:39
5872,440,DDR4-2133,11/25/2024 23:39,11/25/2024 23:39
5873,440,DDR4-2400,11/25/2024 23:39,11/25/2024 23:39
5874,440,DDR4-2666,11/25/2024 23:39,11/25/2024 23:39
5875,440,DDR4-2933,11/25/2024 23:39,11/25/2024 23:39
5876,440,DDR4-3200,11/25/2024 23:39,11/25/2024 23:39
5877,440,DDR4-3333,11/25/2024 23:39,11/25/2024 23:39
5878,440,DDR4-3600,11/25/2024 23:39,11/25/2024 23:39
5879,440,DDR4-4000,11/25/2024 23:39,11/25/2024 23:39
5880,440,DDR4-4400,11/25/2024 23:39,11/25/2024 23:39
5881,440,DDR4-4733,11/25/2024 23:39,11/25/2024 23:39
5882,441,DDR4-2133,11/25/2024 23:39,11/25/2024 23:39
5883,441,DDR4-2400,11/25/2024 23:39,11/25/2024 23:39
5884,441,DDR4-2666,11/25/2024 23:39,11/25/2024 23:39
5885,441,DDR4-2933,11/25/2024 23:39,11/25/2024 23:39
5886,441,DDR4-3200,11/25/2024 23:39,11/25/2024 23:39
5887,441,DDR4-3333,11/25/2024 23:39,11/25/2024 23:39
5888,441,DDR4-3600,11/25/2024 23:39,11/25/2024 23:39
5889,441,DDR4-4000,11/25/2024 23:39,11/25/2024 23:39
5890,441,DDR4-4600,11/25/2024 23:39,11/25/2024 23:39
5891,441,DDR4-4866,11/25/2024 23:39,11/25/2024 23:39
5892,441,DDR4-5000,11/25/2024 23:39,11/25/2024 23:39
5893,441,DDR4-5200,11/25/2024 23:39,11/25/2024 23:39
5894,442,DDR5-4800,11/26/2024 3:19,11/26/2024 3:19
5895,442,DDR5-5000,11/26/2024 3:19,11/26/2024 3:19
5896,442,DDR5-5200,11/26/2024 3:19,11/26/2024 3:19
5897,442,DDR5-5400,11/26/2024 3:19,11/26/2024 3:19
5898,442,DDR5-5600,11/26/2024 3:19,11/26/2024 3:19
5899,442,DDR5-5800,11/26/2024 3:19,11/26/2024 3:19
5900,442,DDR5-6000,11/26/2024 3:19,11/26/2024 3:19
5901,442,DDR5-6200,11/26/2024 3:19,11/26/2024 3:19
5902,442,DDR5-6400,11/26/2024 3:19,11/26/2024 3:19
5903,442,DDR5-6600,11/26/2024 3:19,11/26/2024 3:19
5904,442,DDR5-6800,11/26/2024 3:19,11/26/2024 3:19
5905,443,DDR5-4800,11/26/2024 3:19,11/26/2024 3:19
5906,443,DDR5-5000,11/26/2024 3:19,11/26/2024 3:19
5907,443,DDR5-5200,11/26/2024 3:19,11/26/2024 3:19
5908,443,DDR5-5400,11/26/2024 3:19,11/26/2024 3:19
5909,443,DDR5-5600,11/26/2024 3:19,11/26/2024 3:19
5910,443,DDR5-5800,11/26/2024 3:19,11/26/2024 3:19
5911,443,DDR5-6000,11/26/2024 3:19,11/26/2024 3:19
5912,443,DDR5-6200,11/26/2024 3:19,11/26/2024 3:19
5913,443,DDR5-6400,11/26/2024 3:19,11/26/2024 3:19
5914,443,DDR5-6600,11/26/2024 3:19,11/26/2024 3:19
5915,443,DDR5-6800,11/26/2024 3:19,11/26/2024 3:19
5916,443,DDR5-7000,11/26/2024 3:19,11/26/2024 3:19
5917,443,DDR5-7200,11/26/2024 3:19,11/26/2024 3:19
5918,443,DDR5-7400,11/26/2024 3:19,11/26/2024 3:19
5919,443,DDR5-7600,11/26/2024 3:19,11/26/2024 3:19
5920,443,DDR5-7800,11/26/2024 3:19,11/26/2024 3:19
5921,444,DDR4-2133,11/26/2024 3:19,11/26/2024 3:19
5922,444,DDR4-2400,11/26/2024 3:19,11/26/2024 3:19
5923,444,DDR4-2666,11/26/2024 3:19,11/26/2024 3:19
5924,444,DDR4-2933,11/26/2024 3:19,11/26/2024 3:19
5925,444,DDR4-3200,11/26/2024 3:19,11/26/2024 3:19
5926,444,DDR4-3333,11/26/2024 3:19,11/26/2024 3:19
5927,444,DDR4-3400,11/26/2024 3:19,11/26/2024 3:19
5928,444,DDR4-3466,11/26/2024 3:19,11/26/2024 3:19
5929,444,DDR4-3600,11/26/2024 3:19,11/26/2024 3:19
5930,444,DDR4-3733,11/26/2024 3:19,11/26/2024 3:19
5931,444,DDR4-3800,11/26/2024 3:19,11/26/2024 3:19
5932,444,DDR4-4000,11/26/2024 3:19,11/26/2024 3:19
5933,444,DDR4-4200,11/26/2024 3:19,11/26/2024 3:19
5934,444,DDR4-4266,11/26/2024 3:19,11/26/2024 3:19
5935,444,DDR4-4400,11/26/2024 3:19,11/26/2024 3:19
5936,444,DDR4-4600,11/26/2024 3:19,11/26/2024 3:19
5937,444,DDR4-4800,11/26/2024 3:19,11/26/2024 3:19
5938,444,DDR4-5000,11/26/2024 3:19,11/26/2024 3:19
5939,444,DDR4-5200,11/26/2024 3:19,11/26/2024 3:19
5940,444,DDR4-5333,11/26/2024 3:19,11/26/2024 3:19
5941,445,DDR4-2133,11/26/2024 3:19,11/26/2024 3:19
5942,445,DDR4-2400,11/26/2024 3:19,11/26/2024 3:19
5943,445,DDR4-2666,11/26/2024 3:19,11/26/2024 3:19
5944,445,DDR4-2800,11/26/2024 3:19,11/26/2024 3:19
5945,445,DDR4-2933,11/26/2024 3:19,11/26/2024 3:19
5946,445,DDR4-3000,11/26/2024 3:19,11/26/2024 3:19
5947,445,DDR4-3200,11/26/2024 3:19,11/26/2024 3:19
5948,446,DDR5-4800,11/26/2024 3:19,11/26/2024 3:19
5949,446,DDR5-5000,11/26/2024 3:19,11/26/2024 3:19
5950,446,DDR5-5200,11/26/2024 3:19,11/26/2024 3:19
5951,446,DDR5-5400,11/26/2024 3:19,11/26/2024 3:19
5952,446,DDR5-5600,11/26/2024 3:19,11/26/2024 3:19
5953,446,DDR5-5800,11/26/2024 3:19,11/26/2024 3:19
5954,446,DDR5-6000,11/26/2024 3:19,11/26/2024 3:19
5955,446,DDR5-6200,11/26/2024 3:19,11/26/2024 3:19
5956,446,DDR5-6400,11/26/2024 3:19,11/26/2024 3:19
5957,446,DDR5-6600,11/26/2024 3:19,11/26/2024 3:19
5958,446,DDR5-6800,11/26/2024 3:19,11/26/2024 3:19
5959,446,DDR5-7000,11/26/2024 3:19,11/26/2024 3:19
5960,446,DDR5-7200,11/26/2024 3:19,11/26/2024 3:19
5961,447,DDR4-2133,11/26/2024 3:19,11/26/2024 3:19
5962,447,DDR4-2400,11/26/2024 3:19,11/26/2024 3:19
5963,447,DDR4-2666,11/26/2024 3:19,11/26/2024 3:19
5964,447,DDR4-2933,11/26/2024 3:19,11/26/2024 3:19
5965,447,DDR4-3200,11/26/2024 3:19,11/26/2024 3:19
5966,447,DDR4-3333,11/26/2024 3:19,11/26/2024 3:19
5967,447,DDR4-3400,11/26/2024 3:19,11/26/2024 3:19
5968,447,DDR4-3466,11/26/2024 3:19,11/26/2024 3:19
5969,447,DDR4-3600,11/26/2024 3:19,11/26/2024 3:19
5970,447,DDR4-3733,11/26/2024 3:19,11/26/2024 3:19
5971,447,DDR4-3800,11/26/2024 3:19,11/26/2024 3:19
5972,447,DDR4-4000,11/26/2024 3:19,11/26/2024 3:19
5973,447,DDR4-4200,11/26/2024 3:19,11/26/2024 3:19
5974,447,DDR4-4266,11/26/2024 3:19,11/26/2024 3:19
5975,447,DDR4-4400,11/26/2024 3:19,11/26/2024 3:19
5976,447,DDR4-4600,11/26/2024 3:19,11/26/2024 3:19
5977,447,DDR4-4800,11/26/2024 3:19,11/26/2024 3:19
5978,448,DDR5-4800,11/26/2024 3:19,11/26/2024 3:19
5979,448,DDR5-5000,11/26/2024 3:19,11/26/2024 3:19
5980,448,DDR5-5200,11/26/2024 3:19,11/26/2024 3:19
5981,448,DDR5-5400,11/26/2024 3:19,11/26/2024 3:19
5982,448,DDR5-5600,11/26/2024 3:19,11/26/2024 3:19
5983,448,DDR5-5800,11/26/2024 3:19,11/26/2024 3:19
5984,448,DDR5-6000,11/26/2024 3:19,11/26/2024 3:19
5985,448,DDR5-6200,11/26/2024 3:19,11/26/2024 3:19
5986,448,DDR5-6400,11/26/2024 3:19,11/26/2024 3:19
5987,448,DDR5-6600,11/26/2024 3:19,11/26/2024 3:19
5988,448,DDR5-6800,11/26/2024 3:19,11/26/2024 3:19
5989,449,DDR4-2133,11/26/2024 3:19,11/26/2024 3:19
5990,449,DDR4-2666,11/26/2024 3:19,11/26/2024 3:19
5991,449,DDR4-2933,11/26/2024 3:19,11/26/2024 3:19
5992,449,DDR4-3200,11/26/2024 3:19,11/26/2024 3:19
5993,450,DDR5-4800,11/26/2024 3:19,11/26/2024 3:19
